transaction_id,product_name,amount,customer_full_name,transaction_date,branch
475,Laptop,36000,Alicia Black,2025-08-25,alex
476,Keyboard,4000,Jennifer Davis,2025-08-25,cairo
477,Monitor,24000,Jason Mcdonald,2025-08-25,tanta
478,Monitor,3000,Valerie Cohen,2025-08-25,tanta
479,Printer,9000,Bianca Suarez,2025-08-25,cairo
480,Printer,31500,Teresa Hess,2025-08-25,tanta
481,USB Flash Drive,900,Jack Murphy,2025-08-25,cairo
482,USB Flash Drive,300,Kathryn Munoz,2025-08-25,alex
483,Keyboard,3500,Brian Randall,2025-08-25,alex
484,Monitor,3000,Joshua Harding,2025-08-25,cairo
485,Mouse,250,Jason Dixon,2025-08-25,cairo
486,Headphones,5600,David Buckley,2025-08-25,alex
487,Laptop,96000,Nicholas Villarreal,2025-08-25,cairo
488,Mouse,500,Heather Hoover,2025-08-25,alex
489,Monitor,27000,Jacob Harrell,2025-08-25,tanta
490,Keyboard,500,Denise Wallace,2025-08-25,alex
491,Headphones,1600,Barbara Parker,2025-08-25,alex
492,USB Flash Drive,1200,Carla Clarke,2025-08-25,alex
493,Mouse,2250,Tina James,2025-08-25,alex
494,Monitor,30000,Kevin Oliver,2025-08-25,tanta
495,Monitor,24000,Isabella Moore,2025-08-25,alex
496,Laptop,96000,Michael Snyder,2025-08-25,cairo
497,Monitor,12000,Michelle Simpson,2025-08-25,tanta
498,Monitor,6000,John Brown,2025-08-25,alex
499,Monitor,3000,Matthew Hill,2025-08-25,cairo
500,Mouse,1750,Sarah Perez,2025-08-25,tanta
501,Printer,40500,Christine Taylor,2025-08-25,alex
502,USB Flash Drive,600,Angela Castro,2025-08-25,tanta
503,Monitor,30000,Jack Hill,2025-08-25,tanta
504,USB Flash Drive,450,Catherine Rodriguez,2025-08-25,tanta
505,Printer,40500,Mary Gentry,2025-08-25,tanta
506,Headphones,5600,Cynthia West,2025-08-25,cairo
507,Keyboard,1000,Rachel Wiley,2025-08-25,cairo
508,Printer,31500,William Dalton,2025-08-25,tanta
509,Laptop,12000,Eric Johnson,2025-08-25,cairo
510,Printer,22500,John Mathews,2025-08-25,tanta
511,Keyboard,500,Amy Cruz,2025-08-25,tanta
512,Keyboard,1000,Sara Bartlett,2025-08-25,cairo
513,Printer,18000,Megan Roberson,2025-08-25,alex
514,Keyboard,3500,Jamie Henderson,2025-08-25,tanta
515,Laptop,36000,Jennifer Peck,2025-08-25,tanta
516,Monitor,24000,Marie Johnson,2025-08-25,alex
517,Monitor,3000,Tamara Scott,2025-08-25,alex
518,Printer,4500,Traci Hall,2025-08-25,alex
519,USB Flash Drive,750,Daniel Matthews,2025-08-25,alex
520,Monitor,27000,Mary Harris,2025-08-25,alex
521,Laptop,96000,Vanessa Pierce,2025-08-25,tanta
522,Printer,4500,Autumn Hall,2025-08-25,cairo
523,Headphones,3200,Theodore Cook,2025-08-25,cairo
524,USB Flash Drive,1500,Joseph Nielsen,2025-08-25,cairo
525,Laptop,12000,Andrea Jackson,2025-08-25,alex
526,Keyboard,1500,Tiffany Murray,2025-08-25,cairo
527,Keyboard,3000,Thomas Lloyd,2025-08-25,tanta
528,USB Flash Drive,600,Carolyn Evans,2025-08-25,alex
529,USB Flash Drive,900,Lance Kennedy,2025-08-25,cairo
530,Printer,40500,Jessica Smith,2025-08-25,tanta
531,Mouse,500,Debra Mason,2025-08-25,cairo
532,Headphones,1600,Andre Morris,2025-08-25,cairo
533,Printer,4500,Jacob Black,2025-08-25,alex
534,Mouse,750,Harold Holloway,2025-08-25,alex
535,Monitor,21000,Erin Avila,2025-08-25,cairo
536,Keyboard,500,Dennis Gill,2025-08-25,alex
537,Laptop,108000,Jill Morgan,2025-08-25,alex
538,USB Flash Drive,150,Alexander Buchanan,2025-08-25,cairo
539,Keyboard,5000,David Moss,2025-08-25,alex
540,USB Flash Drive,1350,Michael Brown,2025-08-25,cairo
541,Monitor,9000,Tricia Thomas,2025-08-25,alex
542,USB Flash Drive,450,Jessica Jones,2025-08-25,tanta
543,Printer,27000,William Bryant,2025-08-25,alex
544,USB Flash Drive,750,Dawn Rocha,2025-08-25,tanta
545,USB Flash Drive,750,Natasha Reese,2025-08-25,cairo
546,Monitor,12000,Gina Trujillo,2025-08-25,alex
547,Mouse,2500,Judith Kennedy,2025-08-25,tanta
548,Mouse,1500,Warren Wiley,2025-08-25,cairo
549,Laptop,12000,Jacob Harrell,2025-08-25,alex
550,Mouse,1250,Amber Nguyen,2025-08-25,cairo
551,Laptop,84000,Samantha Smith,2025-08-25,tanta
552,Headphones,8000,Monique Larson,2025-08-25,alex
553,Headphones,1600,Adam Allen,2025-08-25,cairo
554,Mouse,2000,Alyssa Walker,2025-08-25,tanta
555,Monitor,21000,Dennis Vance,2025-08-25,alex
556,Headphones,8000,Stephanie Gates,2025-08-25,tanta
557,Mouse,2500,Laurie Phillips,2025-08-25,alex
558,Keyboard,1500,Cody Roberts,2025-08-25,tanta
559,Keyboard,1000,Todd Brown,2025-08-25,tanta
560,Keyboard,1000,James Rose,2025-08-25,cairo
561,Keyboard,2000,Carl Perry,2025-08-25,alex
562,Laptop,60000,Kelsey Austin,2025-08-25,alex
563,Laptop,12000,Geoffrey Wells,2025-08-25,alex
564,Laptop,120000,Kevin Cain,2025-08-25,alex
565,Mouse,1500,Randy Long,2025-08-25,alex
566,Monitor,18000,James Wilson,2025-08-25,alex
567,Printer,45000,Richard Quinn,2025-08-25,tanta
568,Keyboard,1000,Todd Tate,2025-08-25,cairo
569,Printer,18000,Adriana Dalton,2025-08-25,tanta
570,USB Flash Drive,750,Leslie Logan,2025-08-25,cairo
571,Mouse,1250,Samuel Williams,2025-08-25,alex
572,Mouse,1750,Megan Allen,2025-08-25,tanta
573,Headphones,2400,Zachary Bell,2025-08-25,alex
574,Keyboard,4000,Megan Long,2025-08-25,alex
575,Monitor,27000,Luis Johnson,2025-08-25,alex
576,Headphones,1600,Angela Welch,2025-08-25,cairo
577,USB Flash Drive,1050,Darren Hubbard,2025-08-25,tanta
578,Printer,13500,James Barnes,2025-08-25,cairo
579,USB Flash Drive,900,Catherine Butler,2025-08-25,tanta
580,Mouse,1250,Brian Dalton,2025-08-25,tanta
581,Printer,27000,Vincent Thomas,2025-08-25,alex
582,Laptop,12000,Anthony Mcguire,2025-08-25,cairo
583,USB Flash Drive,150,Jennifer Davis,2025-08-25,cairo
584,Monitor,24000,Gary Collins,2025-08-25,alex
585,Mouse,1000,Robert Fisher,2025-08-25,alex
586,Mouse,2250,Sabrina Casey,2025-08-25,cairo
587,USB Flash Drive,600,Victoria Walls,2025-08-25,alex
588,Mouse,2250,Vincent Anderson,2025-08-25,alex
589,Keyboard,3500,Alexander Tate,2025-08-25,tanta
590,USB Flash Drive,1050,Elizabeth Hodge,2025-08-25,tanta
591,USB Flash Drive,1200,Alexandria Ruiz,2025-08-25,alex
592,Laptop,36000,Amber Munoz,2025-08-25,cairo
593,Monitor,27000,Elizabeth Myers,2025-08-25,cairo
594,Headphones,2400,Joseph Gonzales,2025-08-25,cairo
595,Mouse,1750,Juan House,2025-08-25,tanta
596,Laptop,120000,Mary Brandt,2025-08-25,cairo
597,USB Flash Drive,1500,Kimberly Stevens,2025-08-25,alex
598,Laptop,24000,Jamie Hammond,2025-08-25,tanta
599,USB Flash Drive,600,Mark Smith,2025-08-25,tanta
600,Monitor,9000,Robert Paul,2025-08-25,cairo
601,Keyboard,3500,Alexander Simmons,2025-08-25,tanta
602,Mouse,1000,Ann Dawson,2025-08-25,tanta
603,Mouse,1750,James Hodges,2025-08-25,alex
604,Keyboard,5000,Dawn Paul,2025-08-25,cairo
605,USB Flash Drive,300,Peter Neal,2025-08-25,tanta
606,USB Flash Drive,900,Sara Hughes,2025-08-25,tanta
607,USB Flash Drive,450,Eric Giles,2025-08-25,cairo
608,Monitor,24000,Jason Cooper,2025-08-25,alex
609,Mouse,2500,Lauren Baker,2025-08-25,cairo
610,Headphones,3200,Madison Pittman,2025-08-25,alex
611,Laptop,108000,Kimberly Robinson,2025-08-25,alex
612,USB Flash Drive,450,Marie Johnson,2025-08-25,alex
613,USB Flash Drive,1500,John Robinson,2025-08-25,cairo
614,Printer,18000,Ashlee Dean,2025-08-25,tanta
615,Laptop,12000,Kathleen Smith,2025-08-25,alex
616,Keyboard,1500,Kimberly Robinson,2025-08-25,cairo
617,Laptop,120000,Amanda Gutierrez,2025-08-25,alex
618,Mouse,1250,Pamela Miller,2025-08-25,alex
619,Mouse,1000,Theresa Rodriguez,2025-08-25,alex
620,Monitor,21000,Madison Cortez,2025-08-25,alex
621,Laptop,84000,Christopher Case,2025-08-25,cairo
622,Printer,45000,Jason Barber,2025-08-25,alex
623,Laptop,96000,Jessica Hensley,2025-08-25,cairo
624,Keyboard,3000,David Barber,2025-08-25,alex
625,Headphones,3200,Pamela Parker,2025-08-25,alex
626,Keyboard,3500,Michael Cannon,2025-08-25,tanta
627,USB Flash Drive,300,Joe Scott,2025-08-25,cairo
628,Monitor,21000,Erin Davis,2025-08-25,tanta
629,USB Flash Drive,600,Mathew Washington,2025-08-25,alex
630,Monitor,12000,Rebecca Kemp,2025-08-25,alex
631,Headphones,3200,Roberto Ford,2025-08-25,tanta
632,Laptop,120000,Erik Norman,2025-08-25,alex
633,Laptop,96000,Kathleen Jones,2025-08-25,tanta
634,Keyboard,5000,Eric King,2025-08-25,alex
635,Keyboard,500,James Anderson,2025-08-25,cairo
636,USB Flash Drive,1200,Lisa Roberts,2025-08-25,alex
637,Mouse,2500,Angela Dunlap,2025-08-25,alex
638,USB Flash Drive,750,Kevin Oliver,2025-08-25,tanta
639,Laptop,36000,Sheri Huber,2025-08-25,tanta
640,Printer,31500,Christine Young,2025-08-25,tanta
641,Mouse,500,William Anderson,2025-08-25,tanta
642,Laptop,12000,Linda Vargas,2025-08-25,alex
643,Mouse,1000,Edward Navarro,2025-08-25,tanta
644,Keyboard,3000,Lisa Lee,2025-08-25,cairo
645,Keyboard,2000,Todd Brown,2025-08-25,cairo
646,Keyboard,3000,Janet Greene,2025-08-25,alex
647,Mouse,2500,Valerie Wright,2025-08-25,cairo
648,Keyboard,1500,Bianca Suarez,2025-08-25,cairo
649,Monitor,27000,Heidi Davis,2025-08-25,cairo
650,USB Flash Drive,1350,Pamela Wilcox,2025-08-25,tanta
651,Printer,27000,Jeremy Holloway,2025-08-25,tanta
652,Mouse,2250,Lori Clark,2025-08-25,alex
653,Monitor,21000,Peter Acosta,2025-08-25,alex
654,Laptop,12000,Sylvia White,2025-08-25,cairo
655,Monitor,30000,Kyle Schmidt,2025-08-25,tanta
656,Headphones,7200,Tricia Thomas,2025-08-25,alex
657,Mouse,1750,Jay Guzman,2025-08-25,cairo
658,Laptop,60000,Amy Moreno,2025-08-25,alex
659,Monitor,24000,Mark Kelly,2025-08-25,tanta
660,Laptop,24000,Brandi Bailey,2025-08-25,tanta
661,USB Flash Drive,750,Richard Vega,2025-08-25,alex
662,Monitor,18000,Dillon Miller,2025-08-25,tanta
663,Headphones,6400,Lori Clark,2025-08-25,cairo
664,Laptop,84000,David Bryant,2025-08-25,cairo
665,Printer,31500,Jeffery Patterson,2025-08-25,cairo
666,Printer,13500,Mark Mathews,2025-08-25,alex
667,Mouse,2500,Troy Malone,2025-08-25,cairo
668,USB Flash Drive,1500,Dillon Miller,2025-08-25,cairo
669,USB Flash Drive,150,Edward Gates,2025-08-25,tanta
670,Monitor,27000,Leslie Delgado,2025-08-25,alex
671,Monitor,21000,Cheryl Fry,2025-08-25,cairo
672,Mouse,500,Nicholas Wood,2025-08-25,tanta
673,USB Flash Drive,900,Kevin Garcia,2025-08-25,alex
674,Printer,40500,Samantha Adams,2025-08-25,cairo
675,Laptop,36000,Andrew Mckenzie,2025-08-25,tanta
676,Keyboard,4500,Christine Young,2025-08-25,cairo
677,Laptop,60000,Doris Randolph,2025-08-25,tanta
678,Mouse,750,Victoria Porter,2025-08-25,alex
679,Mouse,1250,Thomas Donaldson,2025-08-25,tanta
680,Headphones,3200,John Phillips,2025-08-25,alex
681,Monitor,15000,Patricia Morris,2025-08-25,cairo
682,USB Flash Drive,450,Susan Shepherd,2025-08-25,cairo
683,Printer,13500,Patricia Eaton,2025-08-25,tanta
684,Monitor,9000,Jason Johnson,2025-08-25,alex
685,Headphones,8000,Donna Williams,2025-08-25,alex
686,Headphones,4000,Megan Robinson,2025-08-25,alex
687,Keyboard,1500,Mitchell Duncan,2025-08-25,tanta
688,Mouse,1500,Danielle Parker,2025-08-25,alex
689,Laptop,84000,Richard Oconnor,2025-08-25,tanta
690,USB Flash Drive,450,Jason Ware,2025-08-25,tanta
691,Headphones,6400,Christina Jones,2025-08-25,tanta
692,Printer,4500,Margaret Carter,2025-08-25,tanta
693,Laptop,12000,Michael Smith,2025-08-25,cairo
694,Headphones,4000,John Wilson,2025-08-25,cairo
695,Printer,13500,Ashley Fisher,2025-08-25,alex
696,USB Flash Drive,600,Jamie Hammond,2025-08-25,tanta
697,USB Flash Drive,900,Jeffrey King,2025-08-25,tanta
698,Monitor,6000,Paige Cook,2025-08-25,tanta
699,Printer,4500,Adam Mata,2025-08-25,alex
700,Laptop,24000,Mary Cochran,2025-08-25,cairo
701,Mouse,1250,David Greene,2025-08-25,tanta
702,Monitor,21000,Ryan Graham,2025-08-25,alex
703,USB Flash Drive,150,William Cox,2025-08-25,cairo
704,Headphones,8000,Kristy Pope,2025-08-25,tanta
705,Mouse,1250,John Mathews,2025-08-25,alex
706,Mouse,250,Carolyn Evans,2025-08-25,tanta
707,Keyboard,3500,Brett Russell,2025-08-25,alex
708,USB Flash Drive,450,Joshua Ross,2025-08-25,alex
709,Headphones,7200,Bianca Suarez,2025-08-25,cairo
710,Monitor,3000,Patricia Robinson,2025-08-25,cairo
711,Printer,18000,Harold Holloway,2025-08-25,cairo
712,Keyboard,3500,Trevor Cook,2025-08-25,cairo
713,Keyboard,2000,Robert Wilson,2025-08-25,alex
714,Headphones,6400,Deborah Johnson,2025-08-25,alex
715,Monitor,27000,Donald Walker,2025-08-25,cairo
716,Mouse,1000,Erica Jackson,2025-08-25,alex
717,Headphones,5600,Daniel Harrison,2025-08-25,alex
718,Printer,13500,Elizabeth Smith,2025-08-25,cairo
719,Monitor,15000,Melissa Gordon,2025-08-25,cairo
720,Headphones,5600,Benjamin Rivera,2025-08-25,tanta
721,Monitor,18000,Kelsey Austin,2025-08-25,cairo
722,Printer,31500,Teresa Kline,2025-08-25,cairo
723,USB Flash Drive,450,Michael Watson,2025-08-25,cairo
724,Printer,22500,Lindsey Parker,2025-08-25,alex
725,Mouse,500,Vincent Thomas,2025-08-25,tanta
726,Headphones,5600,Amy Miller,2025-08-25,alex
727,USB Flash Drive,1350,Candice Johnson,2025-08-25,alex
728,Keyboard,3500,Allison Lawson,2025-08-25,alex
729,Headphones,7200,Kelly Weber,2025-08-25,alex
730,Headphones,7200,Jennifer Russo,2025-08-25,tanta
731,Keyboard,4000,Mary Brandt,2025-08-25,cairo
732,Laptop,48000,Kimberly Buckley,2025-08-25,cairo
733,Mouse,2000,Daniel Hernandez,2025-08-25,tanta
734,Laptop,24000,Danielle Stephens,2025-08-25,tanta
735,USB Flash Drive,300,Jay Guzman,2025-08-25,alex
736,Keyboard,5000,Cheryl Rodriguez,2025-08-25,alex
737,Mouse,1500,Susan Price,2025-08-25,tanta
738,Mouse,500,Emily Leonard,2025-08-25,alex
739,Laptop,120000,Jill Morgan,2025-08-25,tanta
740,Keyboard,1500,Erin Bailey,2025-08-25,alex
741,Mouse,1500,Kayla Smith,2025-08-25,cairo
742,Keyboard,3000,Joe Carey,2025-08-25,alex
743,Keyboard,1500,Hunter Davis,2025-08-25,alex
744,Mouse,1750,David Garcia,2025-08-25,tanta
745,Laptop,12000,Brian Taylor,2025-08-25,cairo
746,Keyboard,4500,Reginald Franco,2025-08-25,cairo
747,Printer,45000,Timothy Orr,2025-08-25,tanta
748,Headphones,6400,Tina Dunlap,2025-08-25,cairo
749,Laptop,60000,Samantha Taylor,2025-08-25,tanta
750,Headphones,1600,Kyle Miller,2025-08-25,tanta
751,Mouse,1250,Katie Martin,2025-08-25,cairo
752,Headphones,3200,Jeffery Gonzalez,2025-08-25,tanta
753,USB Flash Drive,150,Tammy Washington,2025-08-25,tanta
754,Laptop,24000,Heidi Norman,2025-08-25,cairo
755,Keyboard,3000,Jeremy Holloway,2025-08-25,cairo
756,Printer,4500,Christopher Martinez,2025-08-25,alex
757,Laptop,108000,David Tucker,2025-08-25,cairo
758,USB Flash Drive,750,Gregory Harris,2025-08-25,cairo
759,Printer,45000,Ashley Henry,2025-08-25,cairo
760,Laptop,60000,Ashley Smith,2025-08-25,tanta
761,USB Flash Drive,150,William Cooke,2025-08-25,tanta
762,Keyboard,500,Monica Johnson,2025-08-25,cairo
763,Keyboard,1000,Gregory Wilkins,2025-08-25,tanta
764,Keyboard,2000,Suzanne Pearson,2025-08-25,alex
765,Keyboard,5000,Karen Gray,2025-08-25,cairo
766,Monitor,21000,Shawn Long,2025-08-25,cairo
767,Keyboard,4500,Victoria Walls,2025-08-25,alex
768,Monitor,24000,John Mason,2025-08-25,cairo
769,Laptop,84000,Jessica Lewis,2025-08-25,alex
770,USB Flash Drive,150,Jessica Bishop,2025-08-25,alex
771,Mouse,1500,Patricia Jones,2025-08-25,alex
772,Printer,45000,Sarah Cruz,2025-08-25,alex
773,Printer,9000,Jennifer Marshall,2025-08-25,alex
774,Mouse,1250,Cynthia Ruiz,2025-08-25,tanta
775,Keyboard,1500,Joseph Owens,2025-08-25,tanta
776,Monitor,15000,Cheryl Bryant,2025-08-25,alex
777,Keyboard,3000,Brad Jacobs,2025-08-25,tanta
778,Keyboard,3500,Barbara Mendoza,2025-08-25,cairo
779,USB Flash Drive,600,Kayla Brown,2025-08-25,tanta
780,Monitor,3000,Jennifer Flores,2025-08-25,cairo
781,Mouse,500,Kristi Baker,2025-08-25,tanta
782,USB Flash Drive,1050,Andrew Berry,2025-08-25,tanta
783,Mouse,1250,Jason Schmidt,2025-08-25,tanta
784,Laptop,96000,Zachary Shelton,2025-08-25,tanta
785,Laptop,120000,Jonathan Lamb,2025-08-25,cairo
786,Printer,45000,Michael Faulkner,2025-08-25,tanta
787,Monitor,3000,Erin Avila,2025-08-25,tanta
788,Monitor,9000,Kristin Moore,2025-08-25,alex
789,USB Flash Drive,450,David Gibson,2025-08-25,tanta
790,Keyboard,5000,Shannon Luna,2025-08-25,tanta
791,Monitor,24000,Meagan Wagner,2025-08-25,cairo
792,Keyboard,3000,Alexander Carr,2025-08-25,cairo
793,Keyboard,2500,John Wise,2025-08-25,alex
794,Headphones,4000,Christopher King,2025-08-25,tanta
795,Keyboard,2000,Lisa Roberts,2025-08-25,alex
796,Headphones,2400,Marco Edwards,2025-08-25,alex
797,Keyboard,3500,Maurice Bell,2025-08-25,tanta
798,Printer,18000,Madison Cortez,2025-08-25,cairo
799,USB Flash Drive,150,Raymond Long,2025-08-25,alex
800,Monitor,27000,David Friedman,2025-08-25,tanta
801,Monitor,12000,Edward Gates,2025-08-25,alex
802,Keyboard,1000,Michael Hensley,2025-08-25,alex
803,Monitor,12000,Alex Jordan,2025-08-25,cairo
804,USB Flash Drive,300,Shannon Johnson,2025-08-25,tanta
805,Mouse,1250,Heidi Davis,2025-08-25,tanta
806,Mouse,2500,Ryan Raymond,2025-08-25,cairo
807,USB Flash Drive,1500,Briana Johnston,2025-08-25,alex
808,USB Flash Drive,1050,Megan Wilson,2025-08-25,alex
809,Laptop,24000,Tina Hanson,2025-08-25,alex
810,Monitor,18000,Jack Kim,2025-08-25,alex
811,Headphones,7200,Kelly Weber,2025-08-25,cairo
812,Headphones,5600,Jenna Dickerson,2025-08-25,cairo
813,Keyboard,3500,Wesley Lopez,2025-08-25,cairo
814,Keyboard,4000,Gary Bartlett,2025-08-25,cairo
815,Laptop,24000,Mark Kelly,2025-08-25,tanta
816,Printer,4500,Raymond Mathis,2025-08-25,tanta
817,Keyboard,3000,Briana Johnston,2025-08-25,tanta
818,USB Flash Drive,1200,Steven Anderson,2025-08-25,tanta
819,Headphones,3200,Timothy Beltran,2025-08-25,cairo
820,Mouse,2500,Kim Murphy,2025-08-25,tanta
821,Headphones,800,Kristen Miller,2025-08-25,cairo
822,USB Flash Drive,750,Richard Vega,2025-08-25,alex
823,USB Flash Drive,1200,Edward Lopez,2025-08-25,tanta
824,Laptop,24000,Michael Allen,2025-08-25,tanta
825,Laptop,12000,Edward Salas,2025-08-25,cairo
826,Laptop,60000,David Chase,2025-08-25,tanta
827,Printer,27000,Mike Williams,2025-08-25,tanta
828,Headphones,5600,Nicole Shepherd,2025-08-25,tanta
829,Headphones,6400,Alicia Cobb,2025-08-25,alex
830,Printer,18000,Nicole Wood,2025-08-25,cairo
831,Laptop,60000,Francisco Morris,2025-08-25,alex
832,Keyboard,3500,Jeffrey King,2025-08-25,cairo
833,USB Flash Drive,1050,Andrew Carlson,2025-08-25,tanta
834,Laptop,84000,Steven Wilson,2025-08-25,alex
835,Mouse,2000,Steven Carson,2025-08-25,alex
836,Mouse,1750,Kelly Jackson,2025-08-25,cairo
837,Headphones,6400,Gregory Roberts,2025-08-25,tanta
838,Printer,45000,David Barber,2025-08-25,cairo
839,USB Flash Drive,750,Abigail Khan,2025-08-25,tanta
840,Headphones,8000,Allison Lawson,2025-08-25,alex
841,Laptop,72000,Victoria Walls,2025-08-25,alex
842,Printer,22500,Sean Turner,2025-08-25,tanta
843,Mouse,2250,Charles Herring,2025-08-25,alex
844,USB Flash Drive,750,Robert Reynolds,2025-08-25,tanta
845,Printer,13500,Christopher Odom,2025-08-25,alex
846,Laptop,84000,Eric Hart,2025-08-25,tanta
847,Mouse,1500,Christine Taylor,2025-08-25,cairo
848,Keyboard,1000,Michael Watson,2025-08-25,tanta
849,Laptop,12000,Jocelyn Bond,2025-08-25,tanta
850,Monitor,18000,Robert Rhodes,2025-08-25,cairo
851,Mouse,1000,Amy Little,2025-08-25,tanta
852,Headphones,6400,Destiny Barnes,2025-08-25,tanta
853,Monitor,30000,Raymond James,2025-08-25,alex
854,Mouse,2500,John Murphy,2025-08-25,tanta
855,Keyboard,4500,Tracy Bell,2025-08-25,tanta
856,Monitor,21000,Robert Reynolds,2025-08-25,tanta
857,Mouse,1750,Kevin Brown,2025-08-25,alex
858,USB Flash Drive,600,Carrie Collier,2025-08-25,alex
859,Monitor,9000,Mark Hall,2025-08-25,tanta
860,Headphones,8000,Alexandria Ruiz,2025-08-25,cairo
861,Printer,13500,Jennifer Smith,2025-08-25,alex
862,USB Flash Drive,1200,Amanda Gutierrez,2025-08-25,tanta
863,Mouse,1500,Cheryl Moran,2025-08-25,tanta
864,Mouse,1750,Carolyn Vasquez,2025-08-25,cairo
865,USB Flash Drive,150,Briana Johnston,2025-08-25,cairo
866,Keyboard,2000,David Bennett,2025-08-25,alex
867,USB Flash Drive,750,Emily Osborne,2025-08-25,tanta
868,Monitor,21000,Tina Poole,2025-08-25,tanta
869,Monitor,15000,Jason Stewart,2025-08-25,alex
870,Mouse,2000,Austin Anderson,2025-08-25,alex
871,Headphones,5600,Kimberly Buckley,2025-08-25,alex
872,Printer,40500,Tina Brady,2025-08-25,tanta
873,Monitor,27000,Jill Stephens,2025-08-25,tanta
874,Laptop,48000,Alice Collins,2025-08-25,cairo
875,Laptop,120000,Mary Andersen,2025-08-25,cairo
876,Mouse,1750,Alex Jordan,2025-08-25,cairo
877,Laptop,12000,Thomas Young,2025-08-25,alex
878,Headphones,2400,James King,2025-08-25,tanta
879,Monitor,30000,Douglas Evans,2025-08-25,alex
880,Keyboard,3500,William Morales,2025-08-25,cairo
881,Laptop,60000,Charles Everett,2025-08-25,cairo
882,Keyboard,1500,Michael Lee,2025-08-25,cairo
883,Mouse,2250,Derrick Carter,2025-08-25,cairo
884,Mouse,1500,Stephanie Herrera,2025-08-25,tanta
885,USB Flash Drive,1350,Cody Rodriguez,2025-08-25,tanta
886,Printer,40500,Steven Henderson,2025-08-25,cairo
887,Printer,27000,Kimberly Thompson,2025-08-25,alex
888,Mouse,2500,Brett Clark,2025-08-25,alex
889,Keyboard,3500,Stacey Williams,2025-08-25,tanta
890,Mouse,2250,John Nunez,2025-08-25,tanta
891,USB Flash Drive,750,Denise Smith,2025-08-25,alex
892,Mouse,2000,Richard Allen,2025-08-25,tanta
893,Laptop,84000,Lauren Taylor,2025-08-25,cairo
894,Keyboard,1000,Jason Baldwin,2025-08-25,alex
895,Mouse,1000,Michael Cook,2025-08-25,cairo
896,Printer,45000,Ellen Salazar,2025-08-25,tanta
897,Printer,13500,Douglas Ward,2025-08-25,alex
898,Printer,4500,Joseph Owens,2025-08-25,tanta
899,Keyboard,2000,Linda Vargas,2025-08-25,alex
